id,lon,lat,date,day_of_week,month_name
49,2.1784540048090024,41.3791875997315,2019-05-05,Sunday,May
48,2.178812743595684,41.379190160435826,2019-10-02,Wednesday,October
47,2.1790519028125463,41.379191866950805,2019-01-20,Sunday,January
46,2.179231272238703,41.3791931465109,2019-05-28,Tuesday,May
45,2.179410641676436,41.379194425791454,2019-05-19,Sunday,May
43,2.179530221308022,41.37919527848985,2019-11-23,Saturday,November
42,2.1796498009447514,41.379196131064,2019-09-22,Sunday,September
41,2.179769380586624,41.37919698351391,2019-09-11,Wednesday,September
39,2.1798889602336375,41.37919783583956,2019-02-06,Wednesday,February
38,2.180008539885793,41.37919868804098,2019-12-17,Tuesday,December
36,2.180128119543089,41.37919954011814,2019-09-27,Friday,September
34,2.1802476992055246,41.37920039207106,2019-04-15,Monday,April
32,2.1803672788730992,41.37920124389974,2019-06-06,Thursday,June
30,2.1804868585458115,41.37920209560417,2019-05-05,Sunday,May
28,2.180606438223662,41.37920294718436,2019-10-14,Monday,October
26,2.180726017906649,41.379203798640305,2019-05-01,Wednesday,May
24,2.1808455975947716,41.379204649972,2019-12-23,Monday,December
22,2.1809651772880296,41.379205501179456,2019-08-12,Monday,August
20,2.1810847569864222,41.379206352262656,2019-12-04,Wednesday,December
18,2.181204336689949,41.37920720322162,2019-03-19,Tuesday,March
17,2.1813239163986085,41.37920805405634,2019-11-30,Saturday,November
15,2.1814434961124,41.379208904766806,2019-07-06,Saturday,July
13,2.1815630758313227,41.379209755353024,2019-08-31,Saturday,August
12,2.181682655555376,41.379210605815004,2019-03-21,Thursday,March
13,2.138874635991106,41.37880813464512,2019-01-09,Wednesday,January
21,2.1526266889308383,41.37886519054658,2019-07-02,Tuesday,July
22,2.1527462671440056,41.378866071071315,2019-08-06,Tuesday,August
23,2.1529262188289233,41.37882235833488,2019-08-29,Thursday,August
27,2.1535241096018956,41.3788267581562,2019-04-23,Tuesday,April
23,2.1669761122228413,41.37896996642967,2019-12-28,Saturday,December
24,2.1670956910680093,41.37897083204537,2019-06-12,Wednesday,June
25,2.1672152699183984,41.378971697536834,2019-03-10,Sunday,March
26,2.167334848774008,41.37897256290406,2019-06-26,Wednesday,June
27,2.1674544276348375,41.37897342814703,2019-09-16,Monday,September
29,2.167693011200437,41.379020191720116,2019-07-30,Tuesday,July
30,2.1678125901593908,41.37902105659172,2019-04-14,Sunday,April
31,2.167932169123561,41.37902192133909,2019-03-21,Thursday,March
33,2.1685650488359403,41.37896215655427,2019-02-10,Sunday,February
34,2.168649643018096,41.37902710721418,2019-10-04,Friday,October
36,2.170682486737612,41.37904177623737,2019-02-25,Monday,February
37,2.170921644921111,41.37904349964417,2019-11-24,Sunday,November
38,2.171041224020657,41.37904436116121,2019-02-05,Tuesday,February
39,2.171160803125399,41.379045222554,2019-11-18,Monday,November
40,2.1712803822353375,41.379046083822566,2019-02-17,Sunday,February
41,2.1713999613504713,41.37904694496687,2019-10-03,Thursday,October
42,2.1715195404707988,41.37904780598694,2019-07-30,Tuesday,July
43,2.1716391195963203,41.37904866688275,2019-03-14,Thursday,March
45,2.171758698727035,41.37904952765434,2019-05-07,Tuesday,May
46,2.171878277862941,41.37905038830168,2019-09-23,Monday,September
48,2.1719978570040395,41.379051248824766,2019-05-01,Wednesday,May
49,2.172117436150328,41.37905210922361,2019-06-27,Thursday,June
51,2.1722370153018065,41.37905296949821,2019-03-10,Sunday,March
52,2.172356594458474,41.37905382964857,2019-07-07,Sunday,July
54,2.1724761736203297,41.37905468967469,2019-07-09,Tuesday,July
56,2.1725957527873736,41.379055549576556,2019-10-20,Sunday,October
57,2.172715331959604,41.37905640935419,2019-06-10,Monday,June
59,2.1728349111370204,41.37905726900757,2019-12-29,Sunday,December
60,2.1729544903196225,41.37905812853671,2019-09-11,Wednesday,September
62,2.1730740695074093,41.379058987941605,2019-03-01,Friday,March
63,2.1731936487003796,41.379059847222265,2019-04-14,Sunday,April
64,2.1733132278985337,41.379060706378674,2019-09-06,Friday,September
66,2.1734328071018703,41.37906156541082,2019-07-16,Tuesday,July
67,2.173552386310387,41.37906242431876,2019-09-19,Thursday,September
68,2.173671965524086,41.37906328310243,2019-06-23,Sunday,June
70,2.173791544742965,41.379064141761866,2019-11-08,Friday,November
71,2.1739111239670232,41.379065000297054,2019-09-24,Tuesday,September
72,2.1740307031962596,41.379065858707996,2019-10-07,Monday,October
73,2.174150282430675,41.3790667169947,2019-08-22,Thursday,August
74,2.1742698616702665,41.37906757515715,2019-08-26,Monday,August
75,2.17444923053936,41.379068862167884,2019-07-30,Tuesday,July
76,2.174688389049597,41.37907057774734,2019-04-07,Sunday,April
75,2.174987337216496,41.37907272152279,2019-07-10,Wednesday,July
74,2.175226495773289,41.37907443598404,2019-02-07,Thursday,February
73,2.1753460750594416,41.37907529302829,2019-05-24,Friday,May
72,2.1754656543507638,41.37907614994832,2019-02-05,Tuesday,February
71,2.1755852336472548,41.37907700674408,2019-07-08,Monday,July
70,2.1757048129489145,41.37907786341562,2019-01-07,Monday,January
69,2.1758243922557408,41.379078719962905,2019-10-22,Tuesday,October
68,2.175943971567734,41.37907957638594,2019-04-28,Sunday,April
67,2.1760635508848933,41.379080432684745,2019-11-11,Monday,November
65,2.176183130207218,41.3790812888593,2019-01-28,Monday,January
64,2.1763027095347067,41.37908214490961,2019-10-31,Thursday,October
63,2.1764222888673594,41.37908300083567,2019-05-13,Monday,May
61,2.1765418682051743,41.379083856637486,2019-02-18,Monday,February
60,2.176661447548152,41.37908471231506,2019-06-14,Friday,June
59,2.176781026896291,41.37908556786839,2019-07-07,Sunday,July
57,2.176900606249591,41.37908642329748,2019-12-18,Wednesday,December
56,2.17702018560805,41.37908727860232,2019-09-03,Tuesday,September
55,2.177139764971669,41.37908813378292,2019-11-21,Thursday,November
54,2.177259344340446,41.37908898883928,2019-01-27,Sunday,January
53,2.177378923714381,41.379089843771375,2019-10-13,Sunday,October
50,2.1781880204326516,41.379205717115944,2019-07-28,Sunday,July
49,2.178156189770624,41.379095397801635,2019-07-27,Saturday,July
48,2.1784551383117656,41.379097532569375,2019-11-16,Saturday,November
47,2.178754086885096,41.37909966656058,2019-09-01,Sunday,September
46,2.178993245766929,41.379101373194445,2019-12-09,Monday,December
45,2.179172614941814,41.3791026528437,2019-03-05,Tuesday,March
44,2.17929219439817,41.37910350578789,2019-03-14,Thursday,March
43,2.17941177385967,41.37910435860785,2019-12-09,Monday,December
42,2.1795313533263148,41.37910521130356,2019-09-25,Wednesday,September
41,2.179650932798103,41.37910606387502,2019-10-26,Saturday,October
39,2.179770512275034,41.379106916322236,2019-12-13,Friday,December
38,2.179890091757107,41.37910776864521,2019-09-18,Wednesday,September
36,2.180009671244321,41.37910862084395,2019-02-20,Wednesday,February
34,2.1801292507366754,41.37910947291843,2019-10-11,Friday,October
32,2.1802488302341696,41.37911032486867,2019-03-02,Saturday,March
30,2.180368409736803,41.379111176694664,2019-02-06,Wednesday,February
28,2.180487989244574,41.37911202839641,2019-03-04,Monday,March
26,2.1806075687574826,41.379112879973924,2019-02-03,Sunday,February
25,2.180727148275528,41.37911373142718,2019-09-30,Monday,September
23,2.1808467277987096,41.379114582756195,2019-06-15,Saturday,June
21,2.180966307327026,41.379115433960976,2019-12-05,Thursday,December
19,2.181085886860477,41.3791162850415,2019-05-12,Sunday,May
17,2.1812054663990614,41.37911713599778,2019-09-28,Saturday,September
15,2.1813250459427795,41.37911798682981,2019-06-23,Sunday,June
14,2.181444625491629,41.37911883753762,2019-10-08,Tuesday,October
12,2.18156420504561,41.37911968812115,2019-09-09,Monday,September
11,2.181683784604722,41.379120538580466,2019-03-03,Sunday,March
13,2.138995401597366,41.37871896320358,2019-03-10,Sunday,March
24,2.1531061702770597,41.378778645314405,2019-09-05,Thursday,September
28,2.1556243840275795,41.37927755266404,2019-11-22,Friday,November
26,2.1558564672166143,41.37879885445646,2019-09-22,Sunday,September
29,2.1678137383365814,41.37893098966893,2019-05-16,Thursday,May
30,2.1679333171358137,41.37893185441357,2019-10-30,Wednesday,October
31,2.1680528959402627,41.37893271903397,2019-03-16,Saturday,March
34,2.1697867891904625,41.37894524206799,2019-06-16,Sunday,June
35,2.1707434204177423,41.37895214014628,2019-06-04,Tuesday,June
36,2.1709825782765617,41.37895386342341,2019-03-23,Saturday,March
37,2.171161946684319,41.37895515555514,2019-08-15,Thursday,August
38,2.1712815256293188,41.37895601682097,2019-11-22,Friday,November
39,2.1714011045795134,41.378956877962565,2019-11-13,Wednesday,November
41,2.171520683534903,41.37895773897993,2019-10-23,Wednesday,October
42,2.1716402624954854,41.37895859987303,2019-03-22,Friday,March
43,2.1717598414612613,41.37895946064191,2019-06-16,Sunday,June
45,2.1718794204322287,41.37896032128652,2019-01-09,Wednesday,January
46,2.171998999408388,41.37896118180691,2019-10-13,Sunday,October
48,2.1721185783897377,41.37896204220305,2019-04-08,Monday,April
49,2.1722381573762775,41.378962902474946,2019-08-09,Friday,August
51,2.172357736368006,41.37896376262259,2019-06-26,Wednesday,June
52,2.172477315364923,41.378964622645995,2019-03-02,Saturday,March
54,2.1725968943670275,41.37896548254516,2019-03-05,Tuesday,March
56,2.172716473374319,41.37896634232009,2019-01-14,Monday,January
57,2.172836052386797,41.37896720197077,2019-05-05,Sunday,May
59,2.17295563140446,41.378968061497204,2019-03-15,Friday,March
60,2.1730752104273074,41.37896892089939,2019-02-08,Friday,February
61,2.173194789455339,41.37896978017733,2019-12-28,Saturday,December
63,2.1733143684885534,41.37897063933104,2019-11-25,Monday,November
64,2.1734339475269504,41.37897149836051,2019-10-22,Tuesday,October
65,2.1735535265705295,41.37897235726572,2019-12-30,Monday,December
67,2.1736731056192884,41.37897321604668,2019-09-11,Wednesday,September
68,2.173792684673228,41.37897407470342,2019-06-08,Saturday,June
69,2.173912263732347,41.37897493323591,2019-03-16,Saturday,March
70,2.174031842796645,41.378975791644145,2019-05-07,Tuesday,May
71,2.1741514218661204,41.37897664992815,2019-04-20,Saturday,April
72,2.174271000940773,41.37897750808791,2019-12-03,Tuesday,December
73,2.1744503695624573,41.37897879509459,2019-08-27,Tuesday,August
74,2.1747493172911394,41.3789809394845,2019-04-07,Sunday,April
73,2.1750482650521548,41.378983083097886,2019-10-02,Wednesday,October
72,2.1752276337242797,41.37898436889318,2019-06-02,Sunday,June
71,2.1754070024080385,41.378985654408936,2019-06-21,Friday,June
70,2.1755863711034267,41.37898693964515,2019-08-27,Tuesday,August
69,2.1757059502401463,41.37898779631397,2019-09-04,Wednesday,September
67,2.1758255293820334,41.37898865285857,2019-05-06,Monday,May
66,2.175945108529087,41.37898950927891,2019-06-02,Sunday,June
65,2.176064687681307,41.37899036557501,2019-10-27,Sunday,October
64,2.1761842668386917,41.378991221746865,2019-01-07,Monday,January
62,2.176303846001241,41.378992077794486,2019-11-12,Tuesday,November
61,2.176423425168953,41.37899293371785,2019-11-02,Saturday,November
60,2.1765430043418283,41.378993789516976,2019-09-24,Tuesday,September
59,2.1766625835198665,41.37899464519187,2019-02-11,Monday,February
58,2.1767821627030655,41.37899550074249,2019-10-21,Monday,October
56,2.176901741891425,41.37899635616889,2019-05-28,Tuesday,May
55,2.1770213210849447,41.37899721147104,2019-01-05,Saturday,January
54,2.1771409002836237,41.37899806664894,2019-04-02,Tuesday,April
53,2.177260479487461,41.37899892170261,2019-08-07,Wednesday,August
51,2.1776192171299154,41.37900148611812,2019-01-19,Saturday,January
50,2.177738796354378,41.379002340674816,2019-04-05,Friday,April
46,2.178755219970359,41.37900959939029,2019-07-03,Wednesday,July
45,2.1789943785223107,41.37901130601878,2019-11-15,Friday,November
44,2.179173747449785,41.37901258566401,2019-04-28,Sunday,April
43,2.1792933267412002,41.379013438605526,2019-08-17,Saturday,August
42,2.179412906037761,41.37901429142279,2019-01-03,Thursday,January
41,2.1795324853394646,41.37901514411581,2019-11-24,Sunday,November
39,2.1796520646463127,41.37901599668459,2019-02-10,Sunday,February
38,2.179771643958303,41.37901684912913,2019-03-25,Monday,March
36,2.179891223275435,41.37901770144942,2019-09-04,Wednesday,September
35,2.180010802597708,41.37901855364547,2019-01-08,Tuesday,January
33,2.1801303819251223,41.37901940571727,2019-05-20,Monday,May
31,2.180249961257676,41.379020257664834,2019-11-16,Saturday,November
29,2.1803695405953682,41.37902110948814,2019-09-08,Sunday,September
27,2.1804891199381986,41.37902196118722,2019-05-07,Tuesday,May
25,2.1806086992861666,41.37902281276204,2019-07-02,Tuesday,July
23,2.1807282786392714,41.37902366421261,2019-06-25,Tuesday,June
21,2.1808478579975117,41.37902451553896,2019-10-25,Friday,October
19,2.1809674373608874,41.37902536674104,2019-05-10,Friday,May
17,2.1810870167293976,41.3790262178189,2019-08-23,Friday,August
16,2.1812065961030416,41.37902706877251,2019-07-07,Sunday,July
14,2.1813261754818183,41.37902791960186,2019-01-27,Sunday,January
12,2.1814457548657273,41.37902877030697,2019-09-11,Wednesday,September
11,2.1815653342547674,41.379029620887856,2019-01-30,Wednesday,January
23,2.1670974148123614,41.37883573168408,2019-12-16,Monday,December
24,2.167216993415345,41.37883659717145,2019-01-28,Monday,January
25,2.1673365720235487,41.378837462534584,2019-12-08,Sunday,December
26,2.1674561506369723,41.37883832777347,2019-04-12,Friday,April
27,2.167575729255615,41.37883919288812,2019-09-12,Thursday,September
29,2.1679344651428503,41.378841787486614,2019-04-28,Sunday,April
30,2.168054043782362,41.37884265210429,2019-07-25,Thursday,July
31,2.1682334117514075,41.37884394879786,2019-01-28,Monday,January
32,2.1687117263928783,41.3788474052807,2019-09-10,Tuesday,September
33,2.1695487772160553,41.37885344934233,2019-09-26,Thursday,September
32,2.1702064601846605,41.37885819397705,2019-02-03,Sunday,February
33,2.170565196415686,41.37886078037554,2019-09-21,Saturday,September
34,2.1708641433106215,41.37886293485344,2019-09-29,Sunday,September
35,2.1710435114631763,41.37886422716744,2019-02-20,Wednesday,February
36,2.1711630902380428,41.378865088554825,2019-01-01,Tuesday,January
37,2.1712826690181046,41.37886594981795,2019-09-14,Saturday,September
38,2.1714022478033614,41.378866810956836,2019-10-29,Tuesday,October
39,2.1715218265938128,41.378867671971484,2019-10-15,Tuesday,October
41,2.1716414053894577,41.37886853286187,2019-12-26,Thursday,December
42,2.171760984190295,41.37886939362804,2019-12-23,Monday,December
43,2.171880562996325,41.37887025426995,2019-02-18,Monday,February
45,2.172000141807546,41.37887111478763,2019-12-27,Friday,December
46,2.1721197206239578,41.378871975181056,2019-10-24,Thursday,October
48,2.1722392994455593,41.37887283545024,2019-02-22,Friday,February
49,2.1723588782723495,41.37887369559518,2019-08-05,Monday,August
51,2.1724784571043285,41.37887455561589,2019-10-04,Friday,October
52,2.172598035941495,41.37887541551234,2019-07-26,Friday,July
54,2.1727176147838483,41.378876275284554,2019-06-10,Monday,June
55,2.1728371936313877,41.37887713493252,2019-03-09,Saturday,March
57,2.172956772484113,41.37887799445625,2019-01-14,Monday,January
58,2.1730763513420217,41.37887885385574,2019-06-14,Friday,June
60,2.173195930205115,41.37887971313098,2019-10-15,Tuesday,October
61,2.173315509073391,41.37888057228198,2019-07-04,Thursday,July
62,2.17343508794685,41.37888143130874,2019-05-20,Monday,May
64,2.1735546668254897,41.378882290211244,2019-04-11,Thursday,April
65,2.1736742457093112,41.378883148989516,2019-03-20,Wednesday,March
66,2.1737938245983117,41.37888400764355,2019-01-14,Monday,January
67,2.173913403492493,41.37888486617333,2019-12-25,Wednesday,December
69,2.1740329823918514,41.37888572457887,2019-01-31,Thursday,January
70,2.1742123507505986,41.37888701195423,2019-11-08,Friday,November
71,2.174451508580379,41.378888728019845,2019-01-25,Friday,January
72,2.1747504558967146,41.37889087240302,2019-12-09,Monday,December
71,2.1750494032453838,41.37889301600965,2019-11-09,Saturday,November
70,2.175288561147591,41.37889473033586,2019-06-20,Thursday,June
69,2.175467929587818,41.378896015754385,2019-11-30,Saturday,November
68,2.1755875085544303,41.37889687254476,2019-01-20,Sunday,January
67,2.1757070875262117,41.378897729210905,2019-07-06,Saturday,July
66,2.175826666503159,41.37889858575279,2019-08-24,Saturday,August
65,2.1759462454852745,41.378899442170436,2019-06-17,Monday,June
64,2.1760658244725546,41.37890029846385,2019-10-20,Sunday,October
62,2.176185403465001,41.378901154633006,2019-02-03,Sunday,February
61,2.1763049824626104,41.378902010677926,2019-07-04,Thursday,July
60,2.176424561465384,41.378902866598594,2019-11-20,Wednesday,November
